Date,Branch,Product,Qty,Sales,Month,Week,Weekday,Weekend,Branch_encoded,Product_encoded,month,day,dayofweek,is_weekend,week,year,Forecast_Sales
2022-04-05,North Side,Kaju Katli,46.0,15180.0,April,14,1.0,Weekday,2.0,2.0,4,5,1.0,0.0,14,2022,10233.408130952383
2022-04-05,City Center,Kaju Katli,23.0,4117.0,April,14,1.0,Weekday,0.0,2.0,4,5,1.0,0.0,14,2022,10233.408130952383
2022-04-05,Main Branch,Kaju Katli,45.0,9945.0,April,14,1.0,Weekday,1.0,2.0,4,5,1.0,0.0,14,2022,10233.408130952383
2022-04-06,North Side,Kaju Katli,21.0,4578.0,April,14,2.0,Weekday,2.0,2.0,4,6,2.0,0.0,14,2022,9570.241142857143
2022-04-06,City Center,Kaju Katli,52.0,15964.0,April,14,2.0,Weekday,0.0,2.0,4,6,2.0,0.0,14,2022,9570.241142857143
2022-04-06,Main Branch,Kaju Katli,38.0,8588.0,April,14,2.0,Weekday,1.0,2.0,4,6,2.0,0.0,14,2022,9570.241142857143
2022-04-07,North Side,Kaju Katli,36.0,7848.0,April,14,3.0,Weekday,2.0,2.0,4,7,3.0,0.0,14,2022,7897.299230158729
2022-04-07,City Center,Kaju Katli,22.0,5720.0,April,14,3.0,Weekday,0.0,2.0,4,7,3.0,0.0,14,2022,7897.299230158729
2022-04-07,Main Branch,Kaju Katli,30.0,10290.0,April,14,3.0,Weekday,1.0,2.0,4,7,3.0,0.0,14,2022,7897.299230158729
2022-04-08,North Side,Kaju Katli,27.0,5454.0,April,14,4.0,Weekday,2.0,2.0,4,8,4.0,0.0,14,2022,4641.803880952381
2022-04-08,City Center,Kaju Katli,29.0,4756.0,April,14,4.0,Weekday,0.0,2.0,4,8,4.0,0.0,14,2022,4641.803880952381
2022-04-08,Main Branch,Kaju Katli,16.0,3328.0,April,14,4.0,Weekday,1.0,2.0,4,8,4.0,0.0,14,2022,4641.803880952381
2022-04-09,North Side,Kaju Katli,60.0,20460.0,April,14,5.0,Weekend,2.0,2.0,4,9,5.0,1.0,14,2022,18456.4520952381
2022-04-09,City Center,Kaju Katli,61.0,13176.0,April,14,5.0,Weekend,0.0,2.0,4,9,5.0,1.0,14,2022,18456.4520952381
2022-04-09,Main Branch,Kaju Katli,79.0,23384.0,April,14,5.0,Weekend,1.0,2.0,4,9,5.0,1.0,14,2022,18456.4520952381
2022-04-10,North Side,Kaju Katli,41.0,8159.0,April,14,6.0,Weekend,2.0,2.0,4,10,6.0,1.0,14,2022,15006.490166666666
2022-04-10,City Center,Kaju Katli,68.0,19380.0,April,14,6.0,Weekend,0.0,2.0,4,10,6.0,1.0,14,2022,15006.490166666666
2022-04-10,Main Branch,Kaju Katli,68.0,16864.0,April,14,6.0,Weekend,1.0,2.0,4,10,6.0,1.0,14,2022,15006.490166666666
2022-04-11,North Side,Kaju Katli,49.0,12740.0,April,15,0.0,Weekday,2.0,2.0,4,11,0.0,0.0,15,2022,7202.882999999999
2022-04-11,City Center,Kaju Katli,20.0,3900.0,April,15,0.0,Weekday,0.0,2.0,4,11,0.0,0.0,15,2022,7202.882999999999
2022-04-11,Main Branch,Kaju Katli,36.0,5940.0,April,15,0.0,Weekday,1.0,2.0,4,11,0.0,0.0,15,2022,7202.882999999999
2022-04-12,North Side,Kaju Katli,35.0,9450.0,April,15,1.0,Weekday,2.0,2.0,4,12,1.0,0.0,15,2022,9035.64126190476
2022-04-12,City Center,Kaju Katli,38.0,11856.0,April,15,1.0,Weekday,0.0,2.0,4,12,1.0,0.0,15,2022,9035.64126190476
2022-04-12,Main Branch,Kaju Katli,42.0,6468.0,April,15,1.0,Weekday,1.0,2.0,4,12,1.0,0.0,15,2022,9035.64126190476
2022-04-13,North Side,Kaju Katli,16.0,4240.0,April,15,2.0,Weekday,2.0,2.0,4,13,2.0,0.0,15,2022,5475.102499999999
2022-04-13,City Center,Kaju Katli,23.0,5175.0,April,15,2.0,Weekday,0.0,2.0,4,13,2.0,0.0,15,2022,5475.102499999999
2022-04-13,Main Branch,Kaju Katli,25.0,6975.0,April,15,2.0,Weekday,1.0,2.0,4,13,2.0,0.0,15,2022,5475.102499999999
2022-04-14,North Side,Kaju Katli,32.0,6432.0,April,15,3.0,Weekday,2.0,2.0,4,14,3.0,0.0,15,2022,6610.1678095238085
2022-04-14,City Center,Kaju Katli,28.0,7896.0,April,15,3.0,Weekday,0.0,2.0,4,14,3.0,0.0,15,2022,6610.1678095238085
2022-04-14,Main Branch,Kaju Katli,26.0,4992.0,April,15,3.0,Weekday,1.0,2.0,4,14,3.0,0.0,15,2022,6610.1678095238085
2022-04-15,North Side,Kaju Katli,23.0,6210.0,April,15,4.0,Weekday,2.0,2.0,4,15,4.0,0.0,15,2022,9847.258571428572
2022-04-15,City Center,Kaju Katli,53.0,13038.0,April,15,4.0,Weekday,0.0,2.0,4,15,4.0,0.0,15,2022,9847.258571428572
2022-04-15,Main Branch,Kaju Katli,30.0,10350.0,April,15,4.0,Weekday,1.0,2.0,4,15,4.0,0.0,15,2022,9847.258571428572
2022-04-16,North Side,Kaju Katli,74.0,12654.0,April,15,5.0,Weekend,2.0,2.0,4,16,5.0,1.0,15,2022,13137.618190476194
2022-04-16,City Center,Kaju Katli,59.0,10502.0,April,15,5.0,Weekend,0.0,2.0,4,16,5.0,1.0,15,2022,13137.618190476194
2022-04-16,Main Branch,Kaju Katli,72.0,17136.0,April,15,5.0,Weekend,1.0,2.0,4,16,5.0,1.0,15,2022,13137.618190476194
2022-04-17,North Side,Kaju Katli,60.0,12180.0,April,15,6.0,Weekend,2.0,2.0,4,17,6.0,1.0,15,2022,11460.180666666663
2022-04-17,City Center,Kaju Katli,76.0,12844.0,April,15,6.0,Weekend,0.0,2.0,4,17,6.0,1.0,15,2022,11460.180666666663
2022-04-17,Main Branch,Kaju Katli,43.0,9030.0,April,15,6.0,Weekend,1.0,2.0,4,17,6.0,1.0,15,2022,11460.180666666663
2022-04-18,North Side,Kaju Katli,31.0,5735.0,April,16,0.0,Weekday,2.0,2.0,4,18,0.0,0.0,16,2022,10204.649976190476
2022-04-18,City Center,Kaju Katli,45.0,10575.0,April,16,0.0,Weekday,0.0,2.0,4,18,0.0,0.0,16,2022,10204.649976190476
2022-04-18,Main Branch,Kaju Katli,50.0,13300.0,April,16,0.0,Weekday,1.0,2.0,4,18,0.0,0.0,16,2022,10204.649976190476
2022-04-19,North Side,Kaju Katli,48.0,14592.0,April,16,1.0,Weekday,2.0,2.0,4,19,1.0,0.0,16,2022,8234.088952380953
2022-04-19,City Center,Kaju Katli,31.0,5704.0,April,16,1.0,Weekday,0.0,2.0,4,19,1.0,0.0,16,2022,8234.088952380953
2022-04-19,Main Branch,Kaju Katli,40.0,6760.0,April,16,1.0,Weekday,1.0,2.0,4,19,1.0,0.0,16,2022,8234.088952380953
2022-04-20,North Side,Kaju Katli,51.0,11628.0,April,16,2.0,Weekday,2.0,2.0,4,20,2.0,0.0,16,2022,13184.069523809521
2022-04-20,City Center,Kaju Katli,46.0,15640.0,April,16,2.0,Weekday,0.0,2.0,4,20,2.0,0.0,16,2022,13184.069523809521
2022-04-20,Main Branch,Kaju Katli,40.0,13040.0,April,16,2.0,Weekday,1.0,2.0,4,20,2.0,0.0,16,2022,13184.069523809521
2022-04-21,North Side,Kaju Katli,43.0,13631.0,April,16,3.0,Weekday,2.0,2.0,4,21,3.0,0.0,16,2022,8689.310373015871
2022-04-21,City Center,Kaju Katli,15.0,4815.0,April,16,3.0,Weekday,0.0,2.0,4,21,3.0,0.0,16,2022,8689.310373015871
2022-04-21,Main Branch,Kaju Katli,36.0,6984.0,April,16,3.0,Weekday,1.0,2.0,4,21,3.0,0.0,16,2022,8689.310373015871
2022-04-22,North Side,Kaju Katli,49.0,10878.0,April,16,4.0,Weekday,2.0,2.0,4,22,4.0,0.0,16,2022,8779.750119047618
2022-04-22,City Center,Kaju Katli,34.0,10166.0,April,16,4.0,Weekday,0.0,2.0,4,22,4.0,0.0,16,2022,8779.750119047618
2022-04-22,Main Branch,Kaju Katli,22.0,4708.0,April,16,4.0,Weekday,1.0,2.0,4,22,4.0,0.0,16,2022,8779.750119047618
2022-04-23,North Side,Kaju Katli,90.0,24300.0,April,16,5.0,Weekend,2.0,2.0,4,23,5.0,1.0,16,2022,18007.314285714285
2022-04-23,City Center,Kaju Katli,40.0,11400.0,April,16,5.0,Weekend,0.0,2.0,4,23,5.0,1.0,16,2022,18007.314285714285
2022-04-23,Main Branch,Kaju Katli,65.0,19305.0,April,16,5.0,Weekend,1.0,2.0,4,23,5.0,1.0,16,2022,18007.314285714285
2022-04-24,North Side,Kaju Katli,45.0,13275.0,April,16,6.0,Weekend,2.0,2.0,4,24,6.0,1.0,16,2022,14989.558142857142
2022-04-24,City Center,Kaju Katli,79.0,14536.0,April,16,6.0,Weekend,0.0,2.0,4,24,6.0,1.0,16,2022,14989.558142857142
2022-04-24,Main Branch,Kaju Katli,68.0,17816.0,April,16,6.0,Weekend,1.0,2.0,4,24,6.0,1.0,16,2022,14989.558142857142
2022-04-25,North Side,Kaju Katli,41.0,7544.0,April,17,0.0,Weekday,2.0,2.0,4,25,0.0,0.0,17,2022,10173.600999999999
2022-04-25,City Center,Kaju Katli,45.0,14040.0,April,17,0.0,Weekday,0.0,2.0,4,25,0.0,0.0,17,2022,10173.600999999999
2022-04-25,Main Branch,Kaju Katli,30.0,9120.0,April,17,0.0,Weekday,1.0,2.0,4,25,0.0,0.0,17,2022,10173.600999999999
2022-04-26,North Side,Kaju Katli,44.0,6864.0,April,17,1.0,Weekday,2.0,2.0,4,26,1.0,0.0,17,2022,7818.873000000001
2022-04-26,City Center,Kaju Katli,44.0,9064.0,April,17,1.0,Weekday,0.0,2.0,4,26,1.0,0.0,17,2022,7818.873000000001
2022-04-26,Main Branch,Kaju Katli,24.0,7656.0,April,17,1.0,Weekday,1.0,2.0,4,26,1.0,0.0,17,2022,7818.873000000001
2022-04-27,North Side,Kaju Katli,27.0,4104.0,April,17,2.0,Weekday,2.0,2.0,4,27,2.0,0.0,17,2022,6706.644809523813
2022-04-27,City Center,Kaju Katli,20.0,6700.0,April,17,2.0,Weekday,0.0,2.0,4,27,2.0,0.0,17,2022,6706.644809523813
2022-04-27,Main Branch,Kaju Katli,29.0,9396.0,April,17,2.0,Weekday,1.0,2.0,4,27,2.0,0.0,17,2022,6706.644809523813
2022-04-28,North Side,Kaju Katli,54.0,16092.0,April,17,3.0,Weekday,2.0,2.0,4,28,3.0,0.0,17,2022,13085.236095238097
2022-04-28,City Center,Kaju Katli,32.0,6880.0,April,17,3.0,Weekday,0.0,2.0,4,28,3.0,0.0,17,2022,13085.236095238097
2022-04-28,Main Branch,Kaju Katli,51.0,15708.0,April,17,3.0,Weekday,1.0,2.0,4,28,3.0,0.0,17,2022,13085.236095238097
2022-04-29,North Side,Kaju Katli,54.0,15120.0,April,17,4.0,Weekday,2.0,2.0,4,29,4.0,0.0,17,2022,11411.810303030305
2022-04-29,City Center,Kaju Katli,40.0,7760.0,April,17,4.0,Weekday,0.0,2.0,4,29,4.0,0.0,17,2022,11411.810303030305
2022-04-29,Main Branch,Kaju Katli,45.0,11520.0,April,17,4.0,Weekday,1.0,2.0,4,29,4.0,0.0,17,2022,11411.810303030305
2022-04-30,North Side,Kaju Katli,84.0,26376.0,April,17,5.0,Weekend,2.0,2.0,4,30,5.0,1.0,17,2022,18412.12709523809
2022-04-30,City Center,Kaju Katli,70.0,21070.0,April,17,5.0,Weekend,0.0,2.0,4,30,5.0,1.0,17,2022,18412.12709523809
2022-04-30,Main Branch,Kaju Katli,45.0,8550.0,April,17,5.0,Weekend,1.0,2.0,4,30,5.0,1.0,17,2022,18412.12709523809
2022-05-01,North Side,Kaju Katli,56.0,8960.0,May,17,6.0,Weekend,2.0,2.0,5,1,6.0,1.0,17,2022,9880.884750000001
2022-05-01,City Center,Kaju Katli,55.0,9295.0,May,17,6.0,Weekend,0.0,2.0,5,1,6.0,1.0,17,2022,9880.884750000001
2022-05-01,Main Branch,Kaju Katli,35.0,11585.0,May,17,6.0,Weekend,1.0,2.0,5,1,6.0,1.0,17,2022,9880.884750000001
2022-05-02,North Side,Kaju Katli,19.0,4674.0,May,18,0.0,Weekday,2.0,2.0,5,2,0.0,0.0,18,2022,8550.593035714284
2022-05-02,City Center,Kaju Katli,52.0,13988.0,May,18,0.0,Weekday,0.0,2.0,5,2,0.0,0.0,18,2022,8550.593035714284
2022-05-02,Main Branch,Kaju Katli,19.0,6327.0,May,18,0.0,Weekday,1.0,2.0,5,2,0.0,0.0,18,2022,8550.593035714284
2022-05-03,North Side,Kaju Katli,32.0,6560.0,May,18,1.0,Weekday,2.0,2.0,5,3,1.0,0.0,18,2022,4781.016952380952
2022-05-03,City Center,Kaju Katli,17.0,2822.0,May,18,1.0,Weekday,0.0,2.0,5,3,1.0,0.0,18,2022,4781.016952380952
2022-05-03,Main Branch,Kaju Katli,21.0,4494.0,May,18,1.0,Weekday,1.0,2.0,5,3,1.0,0.0,18,2022,4781.016952380952
2022-05-04,North Side,Kaju Katli,51.0,16728.0,May,18,2.0,Weekday,2.0,2.0,5,4,2.0,0.0,18,2022,11098.32375
2022-05-04,City Center,Kaju Katli,36.0,8928.0,May,18,2.0,Weekday,0.0,2.0,5,4,2.0,0.0,18,2022,11098.32375
2022-05-04,Main Branch,Kaju Katli,53.0,8533.0,May,18,2.0,Weekday,1.0,2.0,5,4,2.0,0.0,18,2022,11098.32375
2022-05-05,North Side,Kaju Katli,42.0,13944.0,May,18,3.0,Weekday,2.0,2.0,5,5,3.0,0.0,18,2022,7667.594523809523
2022-05-05,City Center,Kaju Katli,20.0,5700.0,May,18,3.0,Weekday,0.0,2.0,5,5,3.0,0.0,18,2022,7667.594523809523
2022-05-05,Main Branch,Kaju Katli,16.0,3360.0,May,18,3.0,Weekday,1.0,2.0,5,5,3.0,0.0,18,2022,7667.594523809523
2022-05-06,North Side,Kaju Katli,34.0,10404.0,May,18,4.0,Weekday,2.0,2.0,5,6,4.0,0.0,18,2022,10445.199285714287
2022-05-06,City Center,Kaju Katli,40.0,13920.0,May,18,4.0,Weekday,0.0,2.0,5,6,4.0,0.0,18,2022,10445.199285714287
2022-05-06,Main Branch,Kaju Katli,32.0,7840.0,May,18,4.0,Weekday,1.0,2.0,5,6,4.0,0.0,18,2022,10445.199285714287
2022-05-07,North Side,Kaju Katli,71.0,22365.0,May,18,5.0,Weekend,2.0,2.0,5,7,5.0,1.0,18,2022,15532.885166666669
2022-05-07,City Center,Kaju Katli,62.0,11718.0,May,18,5.0,Weekend,0.0,2.0,5,7,5.0,1.0,18,2022,15532.885166666669
2022-05-07,Main Branch,Kaju Katli,63.0,10836.0,May,18,5.0,Weekend,1.0,2.0,5,7,5.0,1.0,18,2022,15532.885166666669
2022-05-08,North Side,Kaju Katli,52.0,17888.0,May,18,6.0,Weekend,2.0,2.0,5,8,6.0,1.0,18,2022,17112.615619047618
2022-05-08,City Center,Kaju Katli,51.0,11016.0,May,18,6.0,Weekend,0.0,2.0,5,8,6.0,1.0,18,2022,17112.615619047618
2022-05-08,Main Branch,Kaju Katli,69.0,23322.0,May,18,6.0,Weekend,1.0,2.0,5,8,6.0,1.0,18,2022,17112.615619047618
2022-05-09,North Side,Kaju Katli,50.0,14250.0,May,19,0.0,Weekday,2.0,2.0,5,9,0.0,0.0,19,2022,10463.538154761907
2022-05-09,City Center,Kaju Katli,49.0,8575.0,May,19,0.0,Weekday,0.0,2.0,5,9,0.0,0.0,19,2022,10463.538154761907
2022-05-09,Main Branch,Kaju Katli,40.0,8160.0,May,19,0.0,Weekday,1.0,2.0,5,9,0.0,0.0,19,2022,10463.538154761907
2022-05-10,North Side,Kaju Katli,49.0,14798.0,May,19,1.0,Weekday,2.0,2.0,5,10,1.0,0.0,19,2022,14052.749595238096
2022-05-10,City Center,Kaju Katli,48.0,15456.0,May,19,1.0,Weekday,0.0,2.0,5,10,1.0,0.0,19,2022,14052.749595238096
2022-05-10,Main Branch,Kaju Katli,36.0,12132.0,May,19,1.0,Weekday,1.0,2.0,5,10,1.0,0.0,19,2022,14052.749595238096
2022-05-11,North Side,Kaju Katli,35.0,6440.0,May,19,2.0,Weekday,2.0,2.0,5,11,2.0,0.0,19,2022,8092.393404761904
2022-05-11,City Center,Kaju Katli,30.0,7710.0,May,19,2.0,Weekday,0.0,2.0,5,11,2.0,0.0,19,2022,8092.393404761904
2022-05-11,Main Branch,Kaju Katli,29.0,10121.0,May,19,2.0,Weekday,1.0,2.0,5,11,2.0,0.0,19,2022,8092.393404761904
2022-05-12,North Side,Kaju Katli,54.0,8478.0,May,19,3.0,Weekday,2.0,2.0,5,12,3.0,0.0,19,2022,8919.35676190476
2022-05-12,City Center,Kaju Katli,45.0,7335.0,May,19,3.0,Weekday,0.0,2.0,5,12,3.0,0.0,19,2022,8919.35676190476
2022-05-12,Main Branch,Kaju Katli,53.0,10706.0,May,19,3.0,Weekday,1.0,2.0,5,12,3.0,0.0,19,2022,8919.35676190476
2022-05-13,North Side,Kaju Katli,45.0,12330.0,May,19,4.0,Weekday,2.0,2.0,5,13,4.0,0.0,19,2022,7116.167904761906
2022-05-13,City Center,Kaju Katli,19.0,5966.0,May,19,4.0,Weekday,0.0,2.0,5,13,4.0,0.0,19,2022,7116.167904761906
2022-05-13,Main Branch,Kaju Katli,22.0,3740.0,May,19,4.0,Weekday,1.0,2.0,5,13,4.0,0.0,19,2022,7116.167904761906
2022-05-14,North Side,Kaju Katli,61.0,13969.0,May,19,5.0,Weekend,2.0,2.0,5,14,5.0,1.0,19,2022,11004.354000000003
2022-05-14,City Center,Kaju Katli,59.0,9263.0,May,19,5.0,Weekend,0.0,2.0,5,14,5.0,1.0,19,2022,11004.354000000003
2022-05-14,Main Branch,Kaju Katli,61.0,10309.0,May,19,5.0,Weekend,1.0,2.0,5,14,5.0,1.0,19,2022,11004.354000000003
2022-05-15,North Side,Kaju Katli,57.0,19665.0,May,19,6.0,Weekend,2.0,2.0,5,15,6.0,1.0,19,2022,20482.010500000004
2022-05-15,City Center,Kaju Katli,68.0,23256.0,May,19,6.0,Weekend,0.0,2.0,5,15,6.0,1.0,19,2022,20482.010500000004
2022-05-15,Main Branch,Kaju Katli,57.0,19323.0,May,19,6.0,Weekend,1.0,2.0,5,15,6.0,1.0,19,2022,20482.010500000004
2022-05-16,North Side,Kaju Katli,42.0,7602.0,May,20,0.0,Weekday,2.0,2.0,5,16,0.0,0.0,20,2022,7407.656261904763
2022-05-16,City Center,Kaju Katli,41.0,8815.0,May,20,0.0,Weekday,0.0,2.0,5,16,0.0,0.0,20,2022,7407.656261904763
2022-05-16,Main Branch,Kaju Katli,17.0,4981.0,May,20,0.0,Weekday,1.0,2.0,5,16,0.0,0.0,20,2022,7407.656261904763
2022-05-17,North Side,Kaju Katli,44.0,7568.0,May,20,1.0,Weekday,2.0,2.0,5,17,1.0,0.0,20,2022,8495.249730158728
2022-05-17,City Center,Kaju Katli,29.0,8932.0,May,20,1.0,Weekday,0.0,2.0,5,17,1.0,0.0,20,2022,8495.249730158728
2022-05-17,Main Branch,Kaju Katli,28.0,8764.0,May,20,1.0,Weekday,1.0,2.0,5,17,1.0,0.0,20,2022,8495.249730158728
2022-05-18,North Side,Kaju Katli,22.0,5126.0,May,20,2.0,Weekday,2.0,2.0,5,18,2.0,0.0,20,2022,8897.337857142857
2022-05-18,City Center,Kaju Katli,39.0,12012.0,May,20,2.0,Weekday,0.0,2.0,5,18,2.0,0.0,20,2022,8897.337857142857
2022-05-18,Main Branch,Kaju Katli,36.0,9756.0,May,20,2.0,Weekday,1.0,2.0,5,18,2.0,0.0,20,2022,8897.337857142857
2022-05-19,North Side,Kaju Katli,34.0,11118.0,May,20,3.0,Weekday,2.0,2.0,5,19,3.0,0.0,20,2022,9790.575452380954
2022-05-19,City Center,Kaju Katli,38.0,12236.0,May,20,3.0,Weekday,0.0,2.0,5,19,3.0,0.0,20,2022,9790.575452380954
2022-05-19,Main Branch,Kaju Katli,22.0,5654.0,May,20,3.0,Weekday,1.0,2.0,5,19,3.0,0.0,20,2022,9790.575452380954
2022-05-20,North Side,Kaju Katli,20.0,5340.0,May,20,4.0,Weekday,2.0,2.0,5,20,4.0,0.0,20,2022,7098.128380952379
2022-05-20,City Center,Kaju Katli,15.0,3855.0,May,20,4.0,Weekday,0.0,2.0,5,20,4.0,0.0,20,2022,7098.128380952379
2022-05-20,Main Branch,Kaju Katli,52.0,10296.0,May,20,4.0,Weekday,1.0,2.0,5,20,4.0,0.0,20,2022,7098.128380952379
2022-05-21,North Side,Kaju Katli,78.0,21918.0,May,20,5.0,Weekend,2.0,2.0,5,21,5.0,1.0,20,2022,19756.950035714286
2022-05-21,City Center,Kaju Katli,75.0,24075.0,May,20,5.0,Weekend,0.0,2.0,5,21,5.0,1.0,20,2022,19756.950035714286
2022-05-21,Main Branch,Kaju Katli,48.0,13824.0,May,20,5.0,Weekend,1.0,2.0,5,21,5.0,1.0,20,2022,19756.950035714286
2022-05-22,North Side,Kaju Katli,42.0,10920.0,May,20,6.0,Weekend,2.0,2.0,5,22,6.0,1.0,20,2022,10671.139404761907
2022-05-22,City Center,Kaju Katli,40.0,8000.0,May,20,6.0,Weekend,0.0,2.0,5,22,6.0,1.0,20,2022,10671.139404761907
2022-05-22,Main Branch,Kaju Katli,40.0,12920.0,May,20,6.0,Weekend,1.0,2.0,5,22,6.0,1.0,20,2022,10671.139404761907
2022-05-23,North Side,Kaju Katli,29.0,9976.0,May,21,0.0,Weekday,2.0,2.0,5,23,0.0,0.0,21,2022,10306.260666666667
2022-05-23,City Center,Kaju Katli,18.0,5328.0,May,21,0.0,Weekday,0.0,2.0,5,23,0.0,0.0,21,2022,10306.260666666667
2022-05-23,Main Branch,Kaju Katli,47.0,14617.0,May,21,0.0,Weekday,1.0,2.0,5,23,0.0,0.0,21,2022,10306.260666666667
2022-05-24,North Side,Kaju Katli,37.0,6290.0,May,21,1.0,Weekday,2.0,2.0,5,24,1.0,0.0,21,2022,7250.177380952382
2022-05-24,City Center,Kaju Katli,52.0,8996.0,May,21,1.0,Weekday,0.0,2.0,5,24,1.0,0.0,21,2022,7250.177380952382
2022-05-24,Main Branch,Kaju Katli,35.0,5810.0,May,21,1.0,Weekday,1.0,2.0,5,24,1.0,0.0,21,2022,7250.177380952382
2022-05-25,North Side,Kaju Katli,26.0,6370.0,May,21,2.0,Weekday,2.0,2.0,5,25,2.0,0.0,21,2022,8367.367
2022-05-25,City Center,Kaju Katli,52.0,11700.0,May,21,2.0,Weekday,0.0,2.0,5,25,2.0,0.0,21,2022,8367.367
2022-05-25,Main Branch,Kaju Katli,40.0,7080.0,May,21,2.0,Weekday,1.0,2.0,5,25,2.0,0.0,21,2022,8367.367
2022-05-26,North Side,Kaju Katli,47.0,10340.0,May,21,3.0,Weekday,2.0,2.0,5,26,3.0,0.0,21,2022,10292.475333333334
2022-05-26,City Center,Kaju Katli,47.0,13630.0,May,21,3.0,Weekday,0.0,2.0,5,26,3.0,0.0,21,2022,10292.475333333334
2022-05-26,Main Branch,Kaju Katli,28.0,8008.0,May,21,3.0,Weekday,1.0,2.0,5,26,3.0,0.0,21,2022,10292.475333333334
2022-05-27,North Side,Kaju Katli,31.0,6324.0,May,21,4.0,Weekday,2.0,2.0,5,27,4.0,0.0,21,2022,8344.357678571429
2022-05-27,City Center,Kaju Katli,48.0,8496.0,May,21,4.0,Weekday,0.0,2.0,5,27,4.0,0.0,21,2022,8344.357678571429
2022-05-27,Main Branch,Kaju Katli,39.0,9711.0,May,21,4.0,Weekday,1.0,2.0,5,27,4.0,0.0,21,2022,8344.357678571429
2022-05-28,North Side,Kaju Katli,78.0,18330.0,May,21,5.0,Weekend,2.0,2.0,5,28,5.0,1.0,21,2022,20774.198619047616
2022-05-28,City Center,Kaju Katli,63.0,19593.0,May,21,5.0,Weekend,0.0,2.0,5,28,5.0,1.0,21,2022,20774.198619047616
2022-05-28,Main Branch,Kaju Katli,78.0,25818.0,May,21,5.0,Weekend,1.0,2.0,5,28,5.0,1.0,21,2022,20774.198619047616
2022-05-29,North Side,Kaju Katli,41.0,6560.0,May,21,6.0,Weekend,2.0,2.0,5,29,6.0,1.0,21,2022,10049.361365079363
2022-05-29,City Center,Kaju Katli,73.0,16206.0,May,21,6.0,Weekend,0.0,2.0,5,29,6.0,1.0,21,2022,10049.361365079363
2022-05-29,Main Branch,Kaju Katli,43.0,8084.0,May,21,6.0,Weekend,1.0,2.0,5,29,6.0,1.0,21,2022,10049.361365079363
2022-05-30,North Side,Kaju Katli,41.0,7134.0,May,22,0.0,Weekday,2.0,2.0,5,30,0.0,0.0,22,2022,8074.884333333334
2022-05-30,City Center,Kaju Katli,23.0,3634.0,May,22,0.0,Weekday,0.0,2.0,5,30,0.0,0.0,22,2022,8074.884333333334
2022-05-30,Main Branch,Kaju Katli,53.0,12879.0,May,22,0.0,Weekday,1.0,2.0,5,30,0.0,0.0,22,2022,8074.884333333334
2022-05-31,North Side,Kaju Katli,26.0,4992.0,May,22,1.0,Weekday,2.0,2.0,5,31,1.0,0.0,22,2022,7944.618809523809
2022-05-31,City Center,Kaju Katli,42.0,10794.0,May,22,1.0,Weekday,0.0,2.0,5,31,1.0,0.0,22,2022,7944.618809523809
2022-05-31,Main Branch,Kaju Katli,34.0,8398.0,May,22,1.0,Weekday,1.0,2.0,5,31,1.0,0.0,22,2022,7944.618809523809
2022-06-01,North Side,Kaju Katli,40.0,9680.0,June,22,2.0,Weekday,2.0,2.0,6,1,2.0,0.0,22,2022,10998.9545
2022-06-01,City Center,Kaju Katli,31.0,7719.0,June,22,2.0,Weekday,0.0,2.0,6,1,2.0,0.0,22,2022,10998.9545
2022-06-01,Main Branch,Kaju Katli,46.0,16008.0,June,22,2.0,Weekday,1.0,2.0,6,1,2.0,0.0,22,2022,10998.9545
2022-06-02,North Side,Kaju Katli,31.0,6076.0,June,22,3.0,Weekday,2.0,2.0,6,2,3.0,0.0,22,2022,6974.3728571428555
2022-06-02,City Center,Kaju Katli,43.0,9632.0,June,22,3.0,Weekday,0.0,2.0,6,2,3.0,0.0,22,2022,6974.3728571428555
2022-06-02,Main Branch,Kaju Katli,19.0,4807.0,June,22,3.0,Weekday,1.0,2.0,6,2,3.0,0.0,22,2022,6974.3728571428555
2022-06-03,North Side,Kaju Katli,54.0,17118.0,June,22,4.0,Weekday,2.0,2.0,6,3,4.0,0.0,22,2022,12490.72056060606
2022-06-03,City Center,Kaju Katli,50.0,12250.0,June,22,4.0,Weekday,0.0,2.0,6,3,4.0,0.0,22,2022,12490.72056060606
2022-06-03,Main Branch,Kaju Katli,37.0,9287.0,June,22,4.0,Weekday,1.0,2.0,6,3,4.0,0.0,22,2022,12490.72056060606
2022-06-04,North Side,Kaju Katli,82.0,28290.0,June,22,5.0,Weekend,2.0,2.0,6,4,5.0,1.0,22,2022,19768.574666666667
2022-06-04,City Center,Kaju Katli,52.0,8268.0,June,22,5.0,Weekend,0.0,2.0,6,4,5.0,1.0,22,2022,19768.574666666667
2022-06-04,Main Branch,Kaju Katli,68.0,23664.0,June,22,5.0,Weekend,1.0,2.0,6,4,5.0,1.0,22,2022,19768.574666666667
2022-06-05,North Side,Kaju Katli,63.0,10332.0,June,22,6.0,Weekend,2.0,2.0,6,5,6.0,1.0,22,2022,9018.733809523808
2022-06-05,City Center,Kaju Katli,44.0,8360.0,June,22,6.0,Weekend,0.0,2.0,6,5,6.0,1.0,22,2022,9018.733809523808
2022-06-05,Main Branch,Kaju Katli,38.0,8056.0,June,22,6.0,Weekend,1.0,2.0,6,5,6.0,1.0,22,2022,9018.733809523808
